dreams_id,Co-enrolled in OVC
40/1186/500,FALSE
40/1189/356,FALSE
40/1196/129,FALSE
40/1190/281,FALSE
40/1196/219,FALSE
40/1208/797,FALSE
40/1196/198,FALSE
40/1208/597,FALSE
40/1200/433,FALSE
40/1201/357,FALSE
40/1201/358,FALSE
40/1188/682,FALSE
40/1190/462,FALSE
40/1201/445,FALSE
40/1196/236,FALSE
40/1189/336,FALSE
40/1188/636,FALSE
40/1200/391,FALSE
40/1186/517,FALSE
40/1196/190,FALSE
40/1186/631,FALSE
40/1188/688,FALSE
40/1201/435,FALSE
40/1189/372,FALSE
40/1189/373,FALSE
40/1190/500,FALSE
40/1187/509,FALSE
40/1189/413,FALSE
40/1200/438,FALSE
40/1208/828,FALSE
40/1190/584,FALSE
40/1186/648,FALSE
40/1187/502,FALSE
40/1208/830,FALSE
40/1200/439,FALSE
40/1208/794,FALSE
40/1189/419,FALSE
40/1189/420,FALSE
40/1208/821,FALSE
40/1208/808,FALSE
40/1190/709,FALSE
40/1190/660,FALSE
40/1189/537,FALSE
40/1190/679,FALSE
40/1190/680,FALSE
40/1196/255,FALSE
40/1187/548,FALSE
40/1208/846,FALSE
40/1189/543,FALSE
40/1208/871,FALSE
40/1188/546,FALSE
40/1196/275,FALSE
40/1200/456,FALSE
40/1190/758,FALSE
40/1208/874,FALSE
40/1196/307,FALSE
40/1190/727,FALSE
40/1190/762,FALSE
40/1186/666,FALSE
40/1190/673,FALSE
40/1196/246,FALSE
40/1190/675,FALSE
40/1201/546,FALSE
40/1189/479,FALSE
40/1187/680,FALSE
40/1189/483,FALSE
40/1196/276,FALSE
40/1190/745,FALSE
40/1196/331,FALSE
40/1190/862,FALSE
40/1208/882,FALSE
40/1190/796,FALSE
40/1188/800,FALSE
40/1190/734,FALSE
40/1196/316,FALSE
40/1189/485,FALSE
40/1187/557,FALSE
40/1190/770,FALSE
40/1190/787,FALSE
40/1188/805,FALSE
40/1208/889,FALSE
40/1190/635,FALSE
40/1187/527,FALSE
40/1186/640,FALSE
40/1208/994,FALSE
40/1196/345,FALSE
40/1200/475,FALSE
40/1187/697,FALSE
40/1208/997,FALSE
40/1201/487,FALSE
40/1190/637,FALSE
40/1201/529,FALSE
40/1208/999,FALSE
40/1208/926,FALSE
40/1190/639,FALSE
40/1190/781,FALSE
40/1208/949,FALSE
40/1187/594,FALSE
40/1187/636,FALSE
40/1187/845,FALSE
40/1208/1055,FALSE
40/1188/794,FALSE
40/1187/600,FALSE
40/1188/821,FALSE
40/1201/562,FALSE
40/1201/579,FALSE
40/1187/811,FALSE
40/1201/563,FALSE
40/1196/285,FALSE
40/1187/754,FALSE
40/1190/705,FALSE
40/1188/795,FALSE
40/1187/910,FALSE
40/1190/953,FALSE
40/1188/851,FALSE
40/1208/1079,FALSE
40/1208/1092,FALSE
40/1187/818,FALSE
40/1186/736,FALSE
40/1188/826,FALSE
40/1190/985,FALSE
40/1187/757,FALSE
40/1196/491,FALSE
40/1187/824,FALSE
40/1189/656,FALSE
40/1208/1041,FALSE
40/1188/838,FALSE
40/1208/959,FALSE
40/1196/509,FALSE
40/1196/426,FALSE
40/1188/814,FALSE
40/1190/857,FALSE
40/1187/881,FALSE
40/1188/1463,FALSE
40/1187/805,FALSE
40/1196/431,FALSE
40/1208/1082,FALSE
40/1196/365,FALSE
40/1190/941,FALSE
40/1196/435,FALSE
40/1190/996,FALSE
40/1187/837,FALSE
40/1187/924,FALSE
40/1190/820,FALSE
40/1187/667,FALSE
40/1208/964,FALSE
40/1190/884,FALSE
40/1201/633,FALSE
40/1201/634,FALSE
40/1196/380,FALSE
40/1190/1120,FALSE
40/1196/446,FALSE
40/1196/559,FALSE
40/1190/1125,FALSE
40/1208/1130,FALSE
40/1196/592,FALSE
40/1190/1033,FALSE
40/1186/786,FALSE
40/1187/981,FALSE
40/1196/534,FALSE
40/1187/676,FALSE
40/1187/941,FALSE
40/1189/699,FALSE
40/1187/1014,FALSE
40/1190/1054,FALSE
40/1189/633,FALSE
40/1200/504,FALSE
40/1190/1180,FALSE
40/1196/542,FALSE
40/1208/1066,FALSE
40/1189/675,FALSE
40/1190/1221,FALSE
40/1186/823,FALSE
40/1190/829,FALSE
40/1196/552,FALSE
40/1208/1072,FALSE
40/1187/1036,FALSE
40/1189/642,FALSE
40/1189/722,FALSE
40/1188/936,FALSE
40/1190/1100,FALSE
40/1201/667,FALSE
40/1186/861,FALSE
40/1187/1101,FALSE
40/1201/680,FALSE
40/1187/1045,FALSE
40/1190/1188,FALSE
40/1187/1023,FALSE
40/1201/658,FALSE
40/1187/1102,FALSE
40/1196/578,FALSE
40/1200/565,FALSE
40/1190/1141,FALSE
40/1188/959,FALSE
40/1186/914,FALSE
40/1187/1105,FALSE
40/1190/1190,FALSE
40/1186/917,FALSE
40/1187/1107,FALSE
40/1208/1190,FALSE
40/1188/985,FALSE
40/1188/963,FALSE
40/1201/676,FALSE
40/1187/1148,FALSE
40/1196/569,FALSE
40/1208/1226,FALSE
40/1186/815,FALSE
40/1187/1297,FALSE
40/1208/1234,FALSE
40/1208/1138,FALSE
40/1187/1304,FALSE
40/1190/1329,FALSE
40/1190/1165,FALSE
40/1188/997,FALSE
40/1190/1342,FALSE
40/1189/779,FALSE
40/1188/1018,FALSE
40/1188/1022,FALSE
40/1200/546,FALSE
40/1190/1324,FALSE
40/1190/1171,FALSE
40/1208/1296,FALSE
40/1189/767,FALSE
40/1189/809,FALSE
40/1190/1363,FALSE
40/1187/1335,FALSE
40/1187/1242,FALSE
40/1208/1325,FALSE
40/1208/1206,FALSE
40/1187/1432,FALSE
40/1208/1328,FALSE
40/1187/1435,FALSE
40/1189/798,FALSE
40/1187/1444,FALSE
40/1208/1341,FALSE
40/1188/1084,FALSE
40/1188/1105,FALSE
40/1196/677,FALSE
40/1190/1447,FALSE
40/1186/954,FALSE
40/1190/1456,FALSE
40/1187/1452,FALSE
40/1186/985,FALSE
40/1186/936,FALSE
40/1186/937,FALSE
40/1188/1051,FALSE
40/1186/940,FALSE
40/1186/997,FALSE
40/1208/1389,FALSE
40/1188/1056,FALSE
40/1186/1024,FALSE
40/1190/1371,FALSE
40/1189/836,FALSE
40/1187/1373,FALSE
40/1187/1377,FALSE
40/1208/1408,FALSE
40/1190/1408,FALSE
40/1190/1410,FALSE
40/1208/1410,FALSE
40/1208/1393,FALSE
40/1190/1424,FALSE
40/1187/1400,FALSE
40/1187/1551,FALSE
40/1190/1427,FALSE
40/1186/1139,FALSE
40/1208/1414,FALSE
40/1187/1523,FALSE
40/1190/1436,FALSE
40/1186/1142,FALSE
40/1187/1552,FALSE
40/1190/1442,FALSE
40/1187/1554,FALSE
40/1190/1491,FALSE
40/1189/826,FALSE
40/1187/1498,FALSE
40/1187/1579,FALSE
40/1186/1138,FALSE
40/1187/1584,FALSE
40/1196/659,FALSE
40/1196/663,FALSE
40/1186/1057,FALSE
40/1208/1396,FALSE
40/1196/698,FALSE
40/1196/701,FALSE
40/1196/665,FALSE
40/1186/1075,FALSE
40/1187/1558,FALSE
40/1208/1429,FALSE
40/1187/1418,FALSE
40/1187/1419,FALSE
40/1186/1106,FALSE
40/1208/1494,FALSE
40/1208/1460,FALSE
40/1210/67,FALSE
40/1186/1187,FALSE
40/1210/87,FALSE
40/1186/1242,FALSE
40/1186/1084,FALSE
40/1196/709,FALSE
40/1186/1218,FALSE
40/1186/1331,FALSE
40/1186/1332,FALSE
40/1208/1520,FALSE
40/1186/1190,FALSE
40/1208/1443,FALSE
40/1188/1127,FALSE
40/1190/1504,FALSE
40/1190/1537,FALSE
40/1186/1194,FALSE
40/1186/1227,FALSE
40/1186/1261,FALSE
40/1186/1264,FALSE
40/1186/1265,FALSE
40/1186/1229,FALSE
40/1208/1467,FALSE
40/1186/1155,FALSE
40/1210/12,FALSE
40/1186/1170,FALSE
40/1210/20,FALSE
40/1186/1278,FALSE
40/1186/1283,FALSE
40/1210/261,FALSE
40/1208/1437,FALSE
40/1210/145,FALSE
40/1210/36,FALSE
40/1210/43,FALSE
40/1186/1289,FALSE
40/1186/1384,FALSE
40/1210/47,FALSE
40/1186/1423,FALSE
40/1186/1300,FALSE
40/1186/1303,FALSE
40/1210/173,FALSE
40/1186/1312,FALSE
40/1190/1560,FALSE
40/1186/1122,FALSE
40/1210/212,FALSE
40/1186/1443,FALSE
40/1189/902,FALSE
40/1186/1462,FALSE
40/1186/1463,FALSE
40/1208/1533,FALSE
40/1208/1506,FALSE
40/1210/426,FALSE
40/1210/429,FALSE
40/1188/1133,FALSE
40/1186/1512,FALSE
40/1210/410,FALSE
40/1208/1572,FALSE
40/1215/22,FALSE
40/1208/1573,FALSE
40/1210/343,FALSE
40/1190/1596,FALSE
40/1211/34,FALSE
40/1186/1520,FALSE
40/1210/465,FALSE
40/1190/1567,FALSE
40/1210/472,FALSE
40/1211/1,FALSE
40/1210/381,FALSE
40/1208/1576,FALSE
40/1186/1553,FALSE
40/1208/1559,FALSE
40/1189/890,FALSE
40/1186/1546,FALSE
40/1208/1563,FALSE
40/1210/513,FALSE
40/1214/4,FALSE
40/1186/1477,FALSE
40/1186/1478,FALSE
40/1186/1487,FALSE
40/1210/495,FALSE
40/1211/28,FALSE
40/1215/107,FALSE
40/1215/115,FALSE
40/1208/1588,FALSE
40/1215/125,FALSE
40/1215/132,FALSE
40/1210/524,FALSE
40/1210/537,FALSE
40/1215/393,FALSE
40/1215/396,FALSE
40/1215/398,FALSE
40/1188/1161,FALSE
40/1215/403,FALSE
40/1215/404,FALSE
40/1211/65,FALSE
40/1188/1163,FALSE
40/1215/414,FALSE
40/1210/586,FALSE
40/1210/610,FALSE
40/1210/614,FALSE
40/1214/54,FALSE
40/1214/57,FALSE
40/1214/58,FALSE
40/1215/268,FALSE
40/1214/59,FALSE
40/1215/431,FALSE
40/1215/158,FALSE
40/1214/29,FALSE
40/1215/176,FALSE
40/1210/655,FALSE
40/1215/209,FALSE
40/1215/211,FALSE
40/1215/212,FALSE
40/1211/130,FALSE
40/1215/221,FALSE
40/1210/566,FALSE
40/1210/567,FALSE
40/1215/226,FALSE
40/1187/1643,FALSE
40/1211/53,FALSE
40/1211/171,FALSE
40/1210/573,FALSE
40/1210/576,FALSE
40/1211/156,FALSE
40/1187/1635,FALSE
40/1187/1636,FALSE
40/1211/255,FALSE
40/1214/38,FALSE
40/1215/293,FALSE
40/1215/308,FALSE
40/1215/310,FALSE
40/1211/85,FALSE
40/1211/206,FALSE
40/1215/327,FALSE
40/1214/82,FALSE
40/1215/340,FALSE
40/1211/210,FALSE
40/1187/1647,FALSE
40/1211/229,FALSE
40/1211/214,FALSE
40/1214/77,FALSE
40/1211/218,FALSE
40/1215/40,FALSE
40/1215/41,FALSE
40/1215/48,FALSE
40/1214/9,FALSE
40/1215/53,FALSE
40/1211/138,FALSE
40/1211/245,FALSE
40/1215/73,FALSE
40/1211/96,FALSE
40/1215/76,FALSE
40/1215/82,FALSE
40/1215/84,FALSE
40/1215/85,FALSE
40/1211/440,FALSE
40/1214/119,FALSE
40/1211/552,FALSE
40/1211/61,FALSE
40/1211/305,FALSE
40/1214/141,FALSE
40/1211/102,FALSE
40/1211/664,FALSE
40/1187/1654,FALSE
40/1215/498,FALSE
40/1215/510,FALSE
40/1215/514,FALSE
40/1211/704,FALSE
40/1215/610,FALSE
40/1211/708,FALSE
40/1211/671,FALSE
40/1211/516,FALSE
40/1211/524,FALSE
40/1211/675,FALSE
40/1215/382,FALSE
40/1196/732,FALSE
40/1215/626,FALSE
40/1214/202,FALSE
40/1215/541,FALSE
40/1215/548,FALSE
40/1211/716,FALSE
40/1211/611,FALSE
40/1211/679,FALSE
40/1211/740,FALSE
40/1215/562,FALSE
40/1187/1672,FALSE
40/1214/258,FALSE
40/1188/1168,FALSE
40/1208/1618,FALSE
40/1215/478,FALSE
40/1214/262,FALSE
40/1211/316,FALSE
40/1208/1623,FALSE
40/1211/724,FALSE
40/1215/687,FALSE
40/1211/399,FALSE
40/1215/639,FALSE
40/1214/312,FALSE
40/1211/727,FALSE
40/1215/589,FALSE
40/1215/591,FALSE
40/1211/879,FALSE
40/1211/767,FALSE
40/1211/888,FALSE
40/1211/401,FALSE
40/1211/898,FALSE
40/1215/705,FALSE
40/1211/728,FALSE
40/1214/94,FALSE
40/1196/716,FALSE
40/1196/722,FALSE
40/1196/728,FALSE
40/1196/729,FALSE
40/1211/332,FALSE
40/1214/184,FALSE
40/1211/658,FALSE
40/1215/777,FALSE
40/1211/907,FALSE
40/1214/379,FALSE
40/1215/660,FALSE
40/1215/661,FALSE
40/1211/352,FALSE
40/1214/281,FALSE
40/1208/1632,FALSE
40/1211/354,FALSE
40/1211/364,FALSE
40/1214/220,FALSE
40/1214/401,FALSE
40/1211/404,FALSE
40/1211/382,FALSE
40/1211/918,FALSE
40/1214/345,FALSE
40/1210/675,FALSE
40/1211/1076,FALSE
40/1214/387,FALSE
40/1215/803,FALSE
40/1211/386,FALSE
40/1211/388,FALSE
40/1211/1131,FALSE
40/1215/902,FALSE
40/1214/407,FALSE
40/1211/1132,FALSE
40/1211/1143,FALSE
40/1214/528,FALSE
40/1214/535,FALSE
40/1214/410,FALSE
40/1215/956,FALSE
40/1210/845,FALSE
40/1210/846,FALSE
40/1215/724,FALSE
40/1215/725,FALSE
40/1215/915,FALSE
40/1214/413,FALSE
40/1210/715,FALSE
40/1215/923,FALSE
40/1215/924,FALSE
40/1214/548,FALSE
40/1190/1617,FALSE
40/1214/590,FALSE
40/1211/1093,FALSE
40/1211/968,FALSE
40/1215/732,FALSE
40/1215/734,FALSE
40/1215/933,FALSE
40/1215/945,FALSE
40/1208/1650,FALSE
40/1215/1054,FALSE
40/1186/1055,FALSE
40/1187/1496,FALSE
40/1187/1497,FALSE
40/1186/1071,FALSE
40/1187/1404,FALSE
40/1196/694,FALSE
40/1196/697,FALSE
40/1188/1122,FALSE
40/1190/1508,FALSE
40/1186/967,FALSE
40/1210/108,FALSE
40/1187/1571,FALSE
40/1186/1186,FALSE
40/1186/1210,FALSE
40/1186/1114,FALSE
40/1189/882,FALSE
40/1187/1563,FALSE
40/1186/1216,FALSE
40/1186/1219,FALSE
40/1190/1511,FALSE
40/1186/1338,FALSE
40/1189/874,FALSE
40/1208/1481,FALSE
40/1186/1192,FALSE
40/1186/1350,FALSE
40/1210/247,FALSE
40/1210/249,FALSE
40/1186/1364,FALSE
40/1187/1609,FALSE
40/1210/13,FALSE
40/1210/259,FALSE
40/1210/35,FALSE
40/1210/268,FALSE
40/1186/1284,FALSE
40/1186/1288,FALSE
40/1210/46,FALSE
40/1210/274,FALSE
40/1186/1407,FALSE
40/1210/76,FALSE
40/1186/1197,FALSE
40/1210/162,FALSE
40/1186/1304,FALSE
40/1190/1514,FALSE
40/1188/1129,FALSE
40/1210/196,FALSE
40/1210/206,FALSE
40/1210/213,FALSE
40/1187/1560,FALSE
40/1208/1439,FALSE
40/1210/225,FALSE
40/1210/105,FALSE
40/1208/1534,FALSE
40/1210/421,FALSE
40/1190/1599,FALSE
40/1210/357,FALSE
40/1200/609,FALSE
40/1188/1131,FALSE
40/1210/362,FALSE
40/1210/434,FALSE
40/1208/1546,FALSE
40/1210/454,FALSE
40/1208/1551,FALSE
40/1210/412,FALSE
40/1187/1625,FALSE
40/1210/340,FALSE
40/1210/347,FALSE
40/1210/467,FALSE
40/1211/35,FALSE
40/1208/1560,FALSE
40/1210/509,FALSE
40/1187/1621,FALSE
40/1187/1622,FALSE
40/1189/893,FALSE
40/1190/1587,FALSE
40/1210/485,FALSE
40/1189/903,FALSE
40/1210/497,FALSE
40/1215/15,FALSE
40/1214/18,FALSE
40/1215/104,FALSE
40/1215/112,FALSE
40/1215/113,FALSE
40/1215/116,FALSE
40/1215/121,FALSE
40/1210/523,FALSE
40/1210/526,FALSE
40/1215/138,FALSE
40/1210/539,FALSE
40/1210/581,FALSE
40/1210/585,FALSE
40/1188/1164,FALSE
40/1215/415,FALSE
40/1214/49,FALSE
40/1210/605,FALSE
40/1210/629,FALSE
40/1186/1570,FALSE
40/1211/77,FALSE
40/1215/425,FALSE
40/1210/561,FALSE
40/1215/426,FALSE
40/1215/428,FALSE
40/1211/75,FALSE
40/1210/644,FALSE
40/1215/433,FALSE
40/1214/25,FALSE
40/1211/40,FALSE
40/1215/172,FALSE
40/1214/30,FALSE
40/1186/1567,FALSE
40/1215/195,FALSE
40/1215/200,FALSE
40/1210/565,FALSE
40/1210/570,FALSE
40/1187/1642,FALSE
40/1187/1545,FALSE
40/1186/1046,FALSE
40/1186/1047,FALSE
40/1196/661,FALSE
40/1187/1500,FALSE
40/1186/1073,FALSE
40/1215/239,FALSE
40/1215/240,FALSE
40/1187/1553,FALSE
40/1210/60,FALSE
40/1196/695,FALSE
40/1186/1147,FALSE
40/1187/1407,FALSE
40/1215/275,FALSE
40/1211/190,FALSE
40/1208/1428,FALSE
40/1210/62,FALSE
40/1196/700,FALSE
40/1189/851,FALSE
40/1196/630,FALSE
40/1187/1409,FALSE
40/1186/1179,FALSE
40/1186/966,FALSE
40/1186/969,FALSE
40/1190/1502,FALSE
40/1208/1427,FALSE
40/1208/1492,FALSE
40/1196/705,FALSE
40/1186/1148,FALSE
40/1210/63,FALSE
40/1214/39,FALSE
40/1215/289,FALSE
40/1215/291,FALSE
40/1186/1112,FALSE
40/1186/1204,FALSE
40/1187/1591,FALSE
40/1186/1164,FALSE
40/1210/94,FALSE
40/1186/1245,FALSE
40/1189/885,FALSE
40/1208/1493,FALSE
40/1208/1458,FALSE
40/1208/1459,FALSE
40/1208/1473,FALSE
40/1214/80,FALSE
40/1215/307,FALSE
40/1215/323,FALSE
40/1208/1516,FALSE
40/1186/1340,FALSE
40/1186/1341,FALSE
40/1208/1514,FALSE
40/1187/1573,FALSE
40/1186/1201,FALSE
40/1210/79,FALSE
40/1210/84,FALSE
40/1215/337,FALSE
40/1187/1646,FALSE
40/1211/228,FALSE
40/1187/1649,FALSE
40/1208/1433,FALSE
40/1210/2,FALSE
40/1210/240,FALSE
40/1210/243,FALSE
40/1215/350,FALSE
40/1214/7,FALSE
40/1186/1358,FALSE
40/1186/1168,FALSE
40/1186/1195,FALSE
40/1210/4,FALSE
40/1186/1362,FALSE
40/1186/1157,FALSE
40/1186/1268,FALSE
40/1186/1329,FALSE
40/1186/1221,FALSE
40/1186/1249,FALSE
40/1208/1515,FALSE
40/1208/1518,FALSE
40/1215/46,FALSE
40/1215/63,FALSE
40/1186/1274,FALSE
40/1210/260,FALSE
40/1186/1344,FALSE
40/1186/1151,FALSE
40/1186/1347,FALSE
40/1190/1539,FALSE
40/1186/1223,FALSE
40/1210/245,FALSE
40/1187/1589,FALSE
40/1186/1224,FALSE
40/1190/1519,FALSE
40/1210/53,FALSE
40/1186/1402,FALSE
40/1186/1403,FALSE
40/1210/55,FALSE
40/1186/1301,FALSE
40/1186/1302,FALSE
40/1210/171,FALSE
40/1186/1305,FALSE
40/1186/1307,FALSE
40/1210/177,FALSE
40/1210/312,FALSE
40/1186/1791,FALSE
40/1186/1315,FALSE
40/1210/197,FALSE
40/1210/305,FALSE
40/1210/215,FALSE
40/1210/223,FALSE
40/1186/1452,FALSE
40/1186/1461,FALSE
40/1188/1130,FALSE
40/1201/708,FALSE
40/1208/1566,FALSE
40/1210/314,FALSE
40/1186/1501,FALSE
40/1186/1127,FALSE
40/1186/1128,FALSE
40/1210/403,FALSE
40/1186/1508,FALSE
40/1208/1536,FALSE
40/1188/1132,FALSE
40/1186/1530,FALSE
40/1186/1537,FALSE
40/1190/1601,FALSE
40/1210/317,FALSE
40/1211/284,FALSE
40/1211/285,FALSE
40/1215/89,FALSE
40/1215/99,FALSE
40/1215/101,FALSE
40/1210/456,FALSE
40/1186/1228,FALSE
40/1190/1513,FALSE
40/1210/252,FALSE
40/1210/253,FALSE
40/1208/1444,FALSE
40/1210/129,FALSE
40/1215/459,FALSE
40/1215/369,FALSE
40/1214/165,FALSE
40/1187/1601,FALSE
40/1186/1231,FALSE
40/1210/23,FALSE
40/1210/29,FALSE
40/1210/141,FALSE
40/1210/285,FALSE
40/1186/1522,FALSE
40/1210/371,FALSE
40/1214/172,FALSE
40/1215/500,FALSE
40/1210/288,FALSE
40/1210/58,FALSE
40/1186/1198,FALSE
40/1186/1420,FALSE
40/1210/174,FALSE
40/1210/180,FALSE
40/1186/1539,FALSE
40/1210/200,FALSE
40/1208/1438,FALSE
40/1210/214,FALSE
40/1210/221,FALSE
40/1190/1597,FALSE
40/1190/1571,FALSE
40/1214/128,FALSE
40/1211/463,FALSE
40/1211/475,FALSE
40/1211/476,FALSE
40/1215/526,FALSE
40/1211/563,FALSE
40/1210/508,FALSE
40/1210/309,FALSE
40/1186/1126,FALSE
40/1211/140,FALSE
40/1215/611,FALSE
40/1211/508,FALSE
40/1211/311,FALSE
40/1214/241,FALSE
40/1211/513,FALSE
40/1214/242,FALSE
40/1187/1674,FALSE
40/1211/142,FALSE
40/1214/95,FALSE
40/1211/799,FALSE
40/1187/1675,FALSE
40/1215/532,FALSE
40/1186/1496,FALSE
40/1189/886,FALSE
40/1208/1535,FALSE
40/1186/1466,FALSE
40/1215/631,FALSE
40/1211/144,FALSE
40/1214/300,FALSE
40/1211/608,FALSE
40/1211/676,FALSE
40/1215/557,FALSE
40/1210/400,FALSE
40/1187/1626,FALSE
40/1188/1152,FALSE
40/1186/1467,FALSE
40/1210/360,FALSE
40/1186/1474,FALSE
40/1214/5,FALSE
40/1200/630,FALSE
40/1211/830,FALSE
40/1214/254,FALSE
40/1214/301,FALSE
40/1214/205,FALSE
40/1214/207,FALSE
40/1214/155,FALSE
40/1210/433,FALSE
40/1210/408,FALSE
40/1186/1515,FALSE
40/1186/1516,FALSE
40/1186/1519,FALSE
40/1210/483,FALSE
40/1186/1476,FALSE
40/1215/675,FALSE
40/1215/684,FALSE
40/1215/578,FALSE
40/1210/411,FALSE
40/1210/349,FALSE
40/1210/487,FALSE
40/1190/1588,FALSE
40/1210/351,FALSE
40/1186/1524,FALSE
40/1210/496,FALSE
40/1210/355,FALSE
40/1208/1569,FALSE
40/1190/1603,FALSE
40/1215/27,FALSE
40/1190/1569,FALSE
40/1210/418,FALSE
40/1215/102,FALSE
40/1189/905,FALSE
40/1215/133,FALSE
40/1215/135,FALSE
40/1215/244,FALSE
40/1215/394,FALSE
40/1211/64,FALSE
40/1215/402,FALSE
40/1210/546,FALSE
40/1210/548,FALSE
40/1215/408,FALSE
40/1211/67,FALSE
40/1210/390,FALSE
40/1214/50,FALSE
40/1215/257,FALSE
40/1210/626,FALSE
40/1210/632,FALSE
40/1211/752,FALSE
40/1208/1625,FALSE
40/1214/315,FALSE
40/1211/726,FALSE
40/1211/875,FALSE
40/1211/624,FALSE
40/1210/592,FALSE
40/1215/145,FALSE
40/1211/72,FALSE
40/1186/1603,FALSE
40/1215/587,FALSE
40/1211/628,FALSE
40/1211/639,FALSE
40/1215/642,FALSE
40/1215/647,FALSE
40/1210/327,FALSE
40/1215/430,FALSE
40/1210/646,FALSE
40/1215/150,FALSE
40/1210/650,FALSE
40/1215/157,FALSE
40/1215/271,FALSE
40/1214/27,FALSE
40/1215/162,FALSE
40/1196/724,FALSE
40/1196/727,FALSE
40/1211/786,FALSE
40/1214/376,FALSE
40/1211/731,FALSE
40/1214/212,FALSE
40/1211/734,FALSE
40/1215/654,FALSE
40/1214/333,FALSE
40/1211/329,FALSE
40/1211/902,FALSE
40/1214/183,FALSE
40/1211/903,FALSE
40/1210/695,FALSE
40/1211/345,FALSE
40/1211/360,FALSE
40/1214/382,FALSE
40/1211/361,FALSE
40/1201/719,FALSE
40/1215/894,FALSE
40/1208/1581,FALSE
40/1211/926,FALSE
40/1215/805,FALSE
40/1208/1638,FALSE
40/1211/930,FALSE
40/1214/231,FALSE
40/1211/869,FALSE
40/1214/234,FALSE
40/1214/291,FALSE
40/1215/897,FALSE
40/1211/48,FALSE
40/1214/34,FALSE
40/1210/569,FALSE
40/1214/295,FALSE
40/1214/406,FALSE
40/1215/904,FALSE
40/1214/298,FALSE
40/1214/532,FALSE
40/1214/533,FALSE
40/1215/906,FALSE
40/1215/907,FALSE
40/1211/409,FALSE
40/1215/718,FALSE
40/1211/1086,FALSE
40/1215/726,FALSE
40/1215/917,FALSE
40/1215/730,FALSE
40/1208/1646,FALSE
40/1214/537,FALSE
40/1214/538,FALSE
40/1215/925,FALSE
40/1215/931,FALSE
40/1214/615,FALSE
40/1215/976,FALSE
40/1214/550,FALSE
40/1210/572,FALSE
40/1214/71,FALSE
40/1211/182,FALSE
40/1211/187,FALSE
40/1211/257,FALSE
40/1215/1053,FALSE
40/1211/942,FALSE
40/1211/874,FALSE
40/1211/943,FALSE
40/1211/1096,FALSE
40/1211/1154,FALSE
40/1211/945,FALSE
40/1215/279,FALSE
40/1215/280,FALSE
40/1215/285,FALSE
40/1210/441,FALSE
40/1211/1190,FALSE
40/1211/1098,FALSE
40/1214/472,FALSE
40/1190/1619,FALSE
40/1214/477,FALSE
40/1211/975,FALSE
40/1215/1038,FALSE
40/1211/980,FALSE
40/1210/832,FALSE
40/1215/295,FALSE
40/1215/302,FALSE
40/1215/111,FALSE
40/1215/122,FALSE
40/1210/522,FALSE
40/1215/401,FALSE
40/1214/42,FALSE
40/1215/339,FALSE
40/1210/607,FALSE
40/1210/612,FALSE
40/1210/613,FALSE
40/1214/76,FALSE
40/1211/234,FALSE
40/1214/78,FALSE
40/1215/344,FALSE
40/1208/1600,FALSE
40/1215/357,FALSE
40/1215/420,FALSE
40/1211/36,FALSE
40/1210/638,FALSE
40/1215/265,FALSE
40/1186/1571,FALSE
40/1211/111,FALSE
40/1215/360,FALSE
40/1215/39,FALSE
40/1211/89,FALSE
40/1211/243,FALSE
40/1211/244,FALSE
40/1211/287,FALSE
40/1211/113,FALSE
40/1211/78,FALSE
40/1215/429,FALSE
40/1215/435,FALSE
40/1211/168,FALSE
40/1215/78,FALSE
40/1215/83,FALSE
40/1186/1560,FALSE
40/1215/86,FALSE
40/1215/94,FALSE
40/1215/168,FALSE
40/1215/175,FALSE
40/1210/652,FALSE
40/1215/184,FALSE
40/1215/185,FALSE
40/1215/191,FALSE
40/1215/194,FALSE
40/1215/205,FALSE
40/1211/121,FALSE
40/1214/169,FALSE
40/1214/174,FALSE
40/1215/508,FALSE
40/1215/511,FALSE
40/1215/515,FALSE
40/1215/516,FALSE
40/1208/1617,FALSE
40/1215/234,FALSE
40/1210/660,FALSE
40/1214/62,FALSE
40/1187/1631,FALSE
40/1214/125,FALSE
40/1214/132,FALSE
40/1211/474,FALSE
40/1215/381,FALSE
40/1208/1609,FALSE
40/1187/1632,FALSE
40/1210/574,FALSE
40/1211/157,FALSE
40/1211/496,FALSE
40/1211/592,FALSE
40/1211/501,FALSE
40/1211/310,FALSE
40/1211/674,FALSE
40/1211/597,FALSE
40/1211/188,FALSE
40/1214/149,FALSE
40/1208/1613,FALSE
40/1211/810,FALSE
40/1215/286,FALSE
40/1215/297,FALSE
40/1211/262,FALSE
40/1215/542,FALSE
40/1215/547,FALSE
40/1211/542,FALSE
40/1210/685,FALSE
40/1211/199,FALSE
40/1211/84,FALSE
40/1215/324,FALSE
40/1186/1593,FALSE
40/1214/252,FALSE
40/1214/206,FALSE
40/1211/685,FALSE
40/1211/686,FALSE
40/1211/691,FALSE
40/1208/1620,FALSE
40/1211/211,FALSE
40/1215/346,FALSE
40/1215/678,FALSE
40/1196/755,FALSE
40/1186/1608,FALSE
40/1215/570,FALSE
40/1215/683,FALSE
40/1187/1680,FALSE
40/1214/97,FALSE
40/1196/760,FALSE
40/1215/355,FALSE
40/1215/356,FALSE
40/1215/36,FALSE
40/1215/38,FALSE
40/1215/361,FALSE
40/1211/242,FALSE
40/1200/626,FALSE
